i: 0, j: 0, char: a, height: 0
i: 8, j: 163, char: c, height: 2
i: 8, j: 164, char: c, height: 2
i: 8, j: 165, char: c, height: 2
i: 8, j: 166, char: c, height: 2
i: 9, j: 0, char: a, height: 0
i: 9, j: 1, char: b, height: 1
i: 9, j: 2, char: a, height: 0
i: 9, j: 3, char: a, height: 0
i: 9, j: 4, char: a, height: 0
i: 9, j: 5, char: a, height: 0
i: 9, j: 6, char: a, height: 0
i: 9, j: 7, char: c, height: 2
i: 9, j: 8, char: c, height: 2
i: 9, j: 9, char: c, height: 2
i: 9, j: 10, char: c, height: 2
i: 9, j: 11, char: c, height: 2
i: 9, j: 12, char: c, height: 2
i: 9, j: 13, char: c, height: 2
i: 9, j: 14, char: c, height: 2
i: 9, j: 15, char: a, height: 0
i: 9, j: 16, char: a, height: 0
i: 9, j: 17, char: c, height: 2
i: 9, j: 18, char: a, height: 0
i: 9, j: 19, char: a, height: 0
i: 9, j: 20, char: a, height: 0
i: 9, j: 21, char: a, height: 0
i: 9, j: 22, char: a, height: 0
i: 9, j: 23, char: a, height: 0
i: 9, j: 24, char: a, height: 0
i: 9, j: 25, char: a, height: 0
i: 9, j: 26, char: c, height: 2
i: 9, j: 27, char: a, height: 0
i: 9, j: 28, char: a, height: 0
i: 9, j: 29, char: a, height: 0
i: 9, j: 30, char: a, height: 0
i: 9, j: 31, char: a, height: 0
i: 9, j: 32, char: a, height: 0
i: 9, j: 33, char: c, height: 2
i: 9, j: 34, char: c, height: 2
i: 9, j: 35, char: c, height: 2
i: 9, j: 36, char: c, height: 2
i: 9, j: 37, char: c, height: 2
i: 9, j: 38, char: c, height: 2
i: 9, j: 39, char: c, height: 2
i: 9, j: 40, char: c, height: 2
i: 9, j: 41, char: a, height: 0
i: 9, j: 42, char: a, height: 0
i: 9, j: 43, char: a, height: 0
i: 9, j: 44, char: a, height: 0
i: 9, j: 45, char: a, height: 0
i: 9, j: 46, char: a, height: 0
i: 9, j: 47, char: a, height: 0
i: 9, j: 48, char: c, height: 2
i: 9, j: 49, char: a, height: 0
i: 9, j: 50, char: a, height: 0
i: 9, j: 51, char: a, height: 0
i: 9, j: 52, char: a, height: 0
i: 9, j: 53, char: a, height: 0
i: 9, j: 54, char: a, height: 0
i: 9, j: 55, char: a, height: 0
i: 9, j: 56, char: a, height: 0
i: 9, j: 57, char: a, height: 0
i: 9, j: 58, char: c, height: 2
i: 9, j: 59, char: c, height: 2
i: 9, j: 60, char: c, height: 2
i: 9, j: 61, char: c, height: 2
i: 9, j: 62, char: c, height: 2
i: 9, j: 63, char: c, height: 2
i: 9, j: 64, char: c, height: 2
i: 9, j: 65, char: c, height: 2
i: 9, j: 66, char: c, height: 2
i: 9, j: 67, char: c, height: 2
i: 9, j: 68, char: c, height: 2
i: 9, j: 69, char: c, height: 2
i: 9, j: 70, char: c, height: 2
i: 9, j: 71, char: a, height: 0
i: 9, j: 72, char: a, height: 0
i: 9, j: 73, char: a, height: 0
i: 9, j: 74, char: a, height: 0
i: 9, j: 75, char: c, height: 2
i: 9, j: 76, char: c, height: 2
i: 9, j: 77, char: c, height: 2
i: 9, j: 78, char: c, height: 2
i: 9, j: 79, char: c, height: 2
i: 9, j: 80, char: c, height: 2
i: 9, j: 81, char: c, height: 2
i: 9, j: 82, char: c, height: 2
i: 9, j: 83, char: c, height: 2
i: 9, j: 84, char: a, height: 0
i: 9, j: 85, char: a, height: 0
i: 9, j: 86, char: a, height: 0
i: 9, j: 87, char: a, height: 0
i: 9, j: 88, char: a, height: 0
i: 9, j: 89, char: a, height: 0
i: 9, j: 90, char: a, height: 0
i: 9, j: 91, char: c, height: 2
i: 9, j: 92, char: c, height: 2
i: 9, j: 93, char: c, height: 2
i: 9, j: 94, char: a, height: 0
i: 9, j: 95, char: a, height: 0
i: 9, j: 96, char: a, height: 0
i: 9, j: 97, char: a, height: 0
i: 9, j: 98, char: a, height: 0
i: 9, j: 99, char: c, height: 2
i: 9, j: 100, char: c, height: 2
i: 9, j: 101, char: c, height: 2
i: 9, j: 102, char: c, height: 2
i: 9, j: 103, char: c, height: 2
i: 9, j: 104, char: c, height: 2
i: 9, j: 105, char: c, height: 2
i: 9, j: 106, char: c, height: 2
i: 9, j: 107, char: c, height: 2
i: 9, j: 108, char: c, height: 2
i: 9, j: 109, char: c, height: 2
i: 9, j: 110, char: c, height: 2
i: 9, j: 111, char: c, height: 2
i: 9, j: 112, char: c, height: 2
i: 9, j: 113, char: c, height: 2
i: 9, j: 114, char: a, height: 0
i: 9, j: 115, char: a, height: 0
i: 9, j: 116, char: a, height: 0
i: 9, j: 117, char: a, height: 0
i: 9, j: 118, char: a, height: 0
i: 9, j: 119, char: a, height: 0
i: 9, j: 120, char: c, height: 2
i: 9, j: 121, char: c, height: 2
i: 9, j: 122, char: c, height: 2
i: 9, j: 123, char: c, height: 2
i: 9, j: 124, char: c, height: 2
i: 9, j: 125, char: c, height: 2
i: 9, j: 126, char: c, height: 2
i: 9, j: 127, char: c, height: 2
i: 9, j: 128, char: c, height: 2
i: 9, j: 129, char: c, height: 2
i: 9, j: 130, char: c, height: 2
i: 9, j: 131, char: c, height: 2
i: 9, j: 132, char: c, height: 2
i: 9, j: 133, char: c, height: 2
i: 9, j: 134, char: c, height: 2
i: 9, j: 135, char: c, height: 2
i: 9, j: 136, char: j, height: 9
i: 9, j: 137, char: j, height: 9
i: 9, j: 138, char: j, height: 9
i: 9, j: 139, char: j, height: 9
i: 9, j: 140, char: j, height: 9
i: 9, j: 141, char: k, height: 10
i: 9, j: 142, char: k, height: 10
i: 9, j: 143, char: k, height: 10
i: 9, j: 144, char: k, height: 10
i: 9, j: 145, char: k, height: 10
i: 9, j: 146, char: k, height: 10
i: 9, j: 147, char: p, height: 15
i: 9, j: 148, char: p, height: 15
i: 9, j: 149, char: p, height: 15
i: 9, j: 150, char: p, height: 15
i: 9, j: 151, char: l, height: 11
i: 9, j: 152, char: l, height: 11
i: 9, j: 153, char: l, height: 11
i: 9, j: 154, char: c, height: 2
i: 9, j: 155, char: c, height: 2
i: 9, j: 156, char: c, height: 2
i: 9, j: 157, char: a, height: 0
i: 9, j: 158, char: a, height: 0
i: 9, j: 159, char: a, height: 0
i: 9, j: 160, char: a, height: 0
i: 9, j: 161, char: a, height: 0
i: 9, j: 162, char: a, height: 0
i: 9, j: 163, char: c, height: 2
i: 9, j: 164, char: c, height: 2
i: 9, j: 165, char: c, height: 2
i: 9, j: 166, char: c, height: 2
i: 10, j: 0, char: a, height: 0
i: 10, j: 1, char: b, height: 1
i: 10, j: 2, char: a, height: 0
i: 10, j: 3, char: a, height: 0
i: 10, j: 4, char: a, height: 0
i: 10, j: 5, char: c, height: 2
i: 10, j: 6, char: c, height: 2
i: 10, j: 7, char: c, height: 2
i: 10, j: 8, char: c, height: 2
i: 10, j: 9, char: c, height: 2
i: 10, j: 10, char: c, height: 2
i: 10, j: 11, char: c, height: 2
i: 10, j: 12, char: c, height: 2
i: 10, j: 13, char: c, height: 2
i: 10, j: 14, char: c, height: 2
i: 10, j: 15, char: c, height: 2
i: 10, j: 16, char: c, height: 2
i: 10, j: 17, char: c, height: 2
i: 10, j: 18, char: c, height: 2
i: 10, j: 19, char: a, height: 0
i: 10, j: 20, char: a, height: 0
i: 10, j: 21, char: a, height: 0
i: 10, j: 22, char: a, height: 0
i: 10, j: 23, char: a, height: 0
i: 10, j: 24, char: a, height: 0
i: 10, j: 25, char: a, height: 0
i: 10, j: 26, char: c, height: 2
i: 10, j: 27, char: a, height: 0
i: 10, j: 28, char: a, height: 0
i: 10, j: 29, char: a, height: 0
i: 10, j: 30, char: a, height: 0
i: 10, j: 31, char: a, height: 0
i: 10, j: 32, char: a, height: 0
i: 10, j: 33, char: c, height: 2
i: 10, j: 34, char: c, height: 2
i: 10, j: 35, char: c, height: 2
i: 10, j: 36, char: c, height: 2
i: 10, j: 37, char: c, height: 2
i: 10, j: 38, char: c, height: 2
i: 10, j: 39, char: c, height: 2
i: 10, j: 40, char: c, height: 2
i: 10, j: 41, char: c, height: 2
i: 10, j: 42, char: a, height: 0
i: 10, j: 43, char: a, height: 0
i: 10, j: 44, char: a, height: 0
i: 10, j: 45, char: a, height: 0
i: 10, j: 46, char: a, height: 0
i: 10, j: 47, char: a, height: 0
i: 10, j: 48, char: c, height: 2
i: 10, j: 49, char: c, height: 2
i: 10, j: 50, char: a, height: 0
i: 10, j: 51, char: a, height: 0
i: 10, j: 52, char: a, height: 0
i: 10, j: 53, char: a, height: 0
i: 10, j: 54, char: a, height: 0
i: 10, j: 55, char: a, height: 0
i: 10, j: 56, char: a, height: 0
i: 10, j: 57, char: c, height: 2
i: 10, j: 58, char: c, height: 2
i: 10, j: 59, char: c, height: 2
i: 10, j: 60, char: c, height: 2
i: 10, j: 61, char: c, height: 2
i: 10, j: 62, char: c, height: 2
i: 10, j: 63, char: c, height: 2
i: 10, j: 64, char: c, height: 2
i: 10, j: 65, char: c, height: 2
i: 10, j: 66, char: c, height: 2
i: 10, j: 67, char: c, height: 2
i: 10, j: 68, char: c, height: 2
i: 10, j: 69, char: c, height: 2
i: 10, j: 70, char: c, height: 2
i: 10, j: 71, char: c, height: 2
i: 10, j: 72, char: c, height: 2
i: 10, j: 73, char: a, height: 0
i: 10, j: 74, char: a, height: 0
i: 10, j: 75, char: a, height: 0
i: 10, j: 76, char: c, height: 2
i: 10, j: 77, char: c, height: 2
i: 10, j: 78, char: c, height: 2
i: 10, j: 79, char: c, height: 2
i: 10, j: 80, char: c, height: 2
i: 10, j: 81, char: c, height: 2
i: 10, j: 82, char: c, height: 2
i: 10, j: 83, char: c, height: 2
i: 10, j: 84, char: a, height: 0
i: 10, j: 85, char: a, height: 0
i: 10, j: 86, char: a, height: 0
i: 10, j: 87, char: a, height: 0
i: 10, j: 88, char: a, height: 0
i: 10, j: 89, char: a, height: 0
i: 10, j: 90, char: a, height: 0
i: 10, j: 91, char: c, height: 2
i: 10, j: 92, char: c, height: 2
i: 10, j: 93, char: c, height: 2
i: 10, j: 94, char: c, height: 2
i: 10, j: 95, char: a, height: 0
i: 10, j: 96, char: a, height: 0
i: 10, j: 97, char: a, height: 0
i: 10, j: 98, char: a, height: 0
i: 10, j: 99, char: a, height: 0
i: 10, j: 100, char: c, height: 2
i: 10, j: 101, char: c, height: 2
i: 10, j: 102, char: c, height: 2
i: 10, j: 103, char: c, height: 2
i: 10, j: 104, char: c, height: 2
i: 10, j: 105, char: c, height: 2
i: 10, j: 106, char: c, height: 2
i: 10, j: 107, char: c, height: 2
i: 10, j: 108, char: c, height: 2
i: 10, j: 109, char: c, height: 2
i: 10, j: 110, char: c, height: 2
i: 10, j: 111, char: c, height: 2
i: 10, j: 112, char: c, height: 2
i: 10, j: 113, char: c, height: 2
i: 10, j: 114, char: c, height: 2
i: 10, j: 115, char: a, height: 0
i: 10, j: 116, char: a, height: 0
i: 10, j: 117, char: a, height: 0
i: 10, j: 118, char: a, height: 0
i: 10, j: 119, char: a, height: 0
i: 10, j: 120, char: a, height: 0
i: 10, j: 121, char: a, height: 0
i: 10, j: 122, char: c, height: 2
i: 10, j: 123, char: c, height: 2
i: 10, j: 124, char: c, height: 2
i: 10, j: 125, char: c, height: 2
i: 10, j: 126, char: a, height: 0
i: 10, j: 127, char: a, height: 0
i: 10, j: 128, char: c, height: 2
i: 10, j: 129, char: c, height: 2
i: 10, j: 130, char: c, height: 2
i: 10, j: 131, char: c, height: 2
i: 10, j: 132, char: c, height: 2
i: 10, j: 133, char: c, height: 2
i: 10, j: 134, char: j, height: 9
i: 10, j: 135, char: j, height: 9
i: 10, j: 136, char: j, height: 9
i: 10, j: 137, char: j, height: 9
i: 10, j: 138, char: j, height: 9
i: 10, j: 139, char: j, height: 9
i: 10, j: 140, char: j, height: 9
i: 10, j: 141, char: k, height: 10
i: 10, j: 142, char: k, height: 10
i: 10, j: 143, char: k, height: 10
i: 10, j: 144, char: k, height: 10
i: 10, j: 145, char: p, height: 15
i: 10, j: 146, char: p, height: 15
i: 10, j: 147, char: p, height: 15
i: 10, j: 148, char: p, height: 15
i: 10, j: 149, char: p, height: 15
i: 10, j: 150, char: p, height: 15
i: 10, j: 151, char: p, height: 15
i: 10, j: 152, char: l, height: 11
i: 10, j: 153, char: l, height: 11
i: 10, j: 154, char: l, height: 11
i: 10, j: 155, char: c, height: 2
i: 10, j: 156, char: c, height: 2
i: 10, j: 157, char: c, height: 2
i: 10, j: 158, char: a, height: 0
i: 10, j: 159, char: a, height: 0
i: 10, j: 160, char: a, height: 0
i: 10, j: 161, char: a, height: 0
i: 10, j: 162, char: a, height: 0
i: 10, j: 163, char: c, height: 2
i: 10, j: 164, char: c, height: 2
i: 10, j: 165, char: c, height: 2
i: 10, j: 166, char: c, height: 2
i: 11, j: 0, char: a, height: 0
i: 11, j: 1, char: b, height: 1
i: 11, j: 2, char: c, height: 2
i: 11, j: 3, char: c, height: 2
i: 11, j: 4, char: c, height: 2
i: 11, j: 5, char: c, height: 2
i: 11, j: 6, char: c, height: 2
i: 11, j: 7, char: c, height: 2
i: 11, j: 8, char: c, height: 2
i: 11, j: 9, char: c, height: 2
i: 11, j: 10, char: c, height: 2
i: 11, j: 11, char: c, height: 2
i: 11, j: 12, char: c, height: 2
i: 11, j: 13, char: c, height: 2
i: 11, j: 14, char: c, height: 2
i: 11, j: 15, char: c, height: 2
i: 11, j: 16, char: c, height: 2
i: 11, j: 17, char: c, height: 2
i: 11, j: 18, char: a, height: 0
i: 11, j: 19, char: a, height: 0
i: 11, j: 20, char: a, height: 0
i: 11, j: 21, char: a, height: 0
i: 11, j: 22, char: a, height: 0
i: 11, j: 23, char: a, height: 0
i: 11, j: 24, char: c, height: 2
i: 11, j: 25, char: c, height: 2
i: 11, j: 26, char: c, height: 2
i: 11, j: 27, char: c, height: 2
i: 11, j: 28, char: c, height: 2
i: 11, j: 29, char: c, height: 2
i: 11, j: 30, char: c, height: 2
i: 11, j: 31, char: a, height: 0
i: 11, j: 32, char: a, height: 0
i: 11, j: 33, char: c, height: 2
i: 11, j: 34, char: c, height: 2
i: 11, j: 35, char: c, height: 2
i: 11, j: 36, char: c, height: 2
i: 11, j: 37, char: c, height: 2
i: 11, j: 38, char: c, height: 2
i: 11, j: 39, char: a, height: 0
i: 11, j: 40, char: a, height: 0
i: 11, j: 41, char: a, height: 0
i: 11, j: 42, char: a, height: 0
i: 11, j: 43, char: a, height: 0
i: 11, j: 44, char: a, height: 0
i: 11, j: 45, char: a, height: 0
i: 11, j: 46, char: a, height: 0
i: 11, j: 47, char: c, height: 2
i: 11, j: 48, char: c, height: 2
i: 11, j: 49, char: c, height: 2
i: 11, j: 50, char: c, height: 2
i: 11, j: 51, char: c, height: 2
i: 11, j: 52, char: a, height: 0
i: 11, j: 53, char: a, height: 0
i: 11, j: 54, char: a, height: 0
i: 11, j: 55, char: a, height: 0
i: 11, j: 56, char: a, height: 0
i: 11, j: 57, char: a, height: 0
i: 11, j: 58, char: c, height: 2
i: 11, j: 59, char: c, height: 2
i: 11, j: 60, char: c, height: 2
i: 11, j: 61, char: c, height: 2
i: 11, j: 62, char: c, height: 2
i: 11, j: 63, char: c, height: 2
i: 11, j: 64, char: c, height: 2
i: 11, j: 65, char: c, height: 2
i: 11, j: 66, char: c, height: 2
i: 11, j: 67, char: c, height: 2
i: 11, j: 68, char: c, height: 2
i: 11, j: 69, char: c, height: 2
i: 11, j: 70, char: c, height: 2
i: 11, j: 71, char: c, height: 2
i: 11, j: 72, char: c, height: 2
i: 11, j: 73, char: c, height: 2
i: 11, j: 74, char: c, height: 2
i: 11, j: 75, char: c, height: 2
i: 11, j: 76, char: c, height: 2
i: 11, j: 77, char: c, height: 2
i: 11, j: 78, char: c, height: 2
i: 11, j: 79, char: c, height: 2
i: 11, j: 80, char: c, height: 2
i: 11, j: 81, char: c, height: 2
i: 11, j: 82, char: c, height: 2
i: 11, j: 83, char: c, height: 2
i: 11, j: 84, char: c, height: 2
i: 11, j: 85, char: c, height: 2
i: 11, j: 86, char: a, height: 0
i: 11, j: 87, char: a, height: 0
i: 11, j: 88, char: a, height: 0
i: 11, j: 89, char: a, height: 0
i: 11, j: 90, char: a, height: 0
i: 11, j: 91, char: a, height: 0
i: 11, j: 92, char: c, height: 2
i: 11, j: 93, char: c, height: 2
i: 11, j: 94, char: a, height: 0
i: 11, j: 95, char: a, height: 0
i: 11, j: 96, char: a, height: 0
i: 11, j: 97, char: a, height: 0
i: 11, j: 98, char: a, height: 0
i: 11, j: 99, char: a, height: 0
i: 11, j: 100, char: c, height: 2
i: 11, j: 101, char: c, height: 2
i: 11, j: 102, char: c, height: 2
i: 11, j: 103, char: c, height: 2
i: 11, j: 104, char: c, height: 2
i: 11, j: 105, char: c, height: 2
i: 11, j: 106, char: c, height: 2
i: 11, j: 107, char: c, height: 2
i: 11, j: 108, char: c, height: 2
i: 11, j: 109, char: c, height: 2
i: 11, j: 110, char: c, height: 2
i: 11, j: 111, char: c, height: 2
i: 11, j: 112, char: c, height: 2
i: 11, j: 113, char: c, height: 2
i: 11, j: 114, char: c, height: 2
i: 11, j: 115, char: a, height: 0
i: 11, j: 116, char: a, height: 0
i: 11, j: 117, char: a, height: 0
i: 11, j: 118, char: a, height: 0
i: 11, j: 119, char: a, height: 0
i: 11, j: 120, char: a, height: 0
i: 11, j: 121, char: a, height: 0
i: 11, j: 122, char: a, height: 0
i: 11, j: 123, char: a, height: 0
i: 11, j: 124, char: a, height: 0
i: 11, j: 125, char: c, height: 2
i: 11, j: 126, char: a, height: 0
i: 11, j: 127, char: a, height: 0
i: 11, j: 128, char: c, height: 2
i: 11, j: 129, char: c, height: 2
i: 11, j: 130, char: c, height: 2
i: 11, j: 131, char: c, height: 2
i: 11, j: 132, char: c, height: 2
i: 11, j: 133, char: j, height: 9
i: 11, j: 134, char: j, height: 9
i: 11, j: 135, char: j, height: 9
i: 11, j: 136, char: j, height: 9
i: 11, j: 137, char: j, height: 9
i: 11, j: 138, char: j, height: 9
i: 11, j: 139, char: j, height: 9
i: 11, j: 140, char: j, height: 9
i: 11, j: 141, char: j, height: 9
i: 11, j: 142, char: k, height: 10
i: 11, j: 143, char: o, height: 14
i: 11, j: 144, char: o, height: 14
i: 11, j: 145, char: p, height: 15
i: 11, j: 146, char: p, height: 15
i: 11, j: 147, char: p, height: 15
i: 11, j: 148, char: p, height: 15
i: 11, j: 149, char: p, height: 15
i: 11, j: 150, char: p, height: 15
i: 11, j: 151, char: p, height: 15
i: 11, j: 152, char: l, height: 11
i: 11, j: 153, char: l, height: 11
i: 11, j: 154, char: l, height: 11
i: 11, j: 155, char: c, height: 2
i: 11, j: 156, char: c, height: 2
i: 11, j: 157, char: c, height: 2
i: 11, j: 158, char: a, height: 0
i: 11, j: 159, char: a, height: 0
i: 11, j: 160, char: a, height: 0
i: 11, j: 161, char: c, height: 2
i: 11, j: 162, char: c, height: 2
i: 11, j: 163, char: c, height: 2
i: 11, j: 164, char: c, height: 2
i: 11, j: 165, char: c, height: 2
i: 11, j: 166, char: c, height: 2
i: 12, j: 0, char: a, height: 0
i: 12, j: 1, char: b, height: 1
i: 12, j: 2, char: c, height: 2
i: 12, j: 3, char: c, height: 2
i: 12, j: 4, char: c, height: 2
i: 12, j: 5, char: c, height: 2
i: 12, j: 6, char: c, height: 2
i: 12, j: 7, char: c, height: 2
i: 12, j: 8, char: c, height: 2
i: 12, j: 9, char: c, height: 2
i: 12, j: 10, char: c, height: 2
i: 12, j: 11, char: c, height: 2
i: 12, j: 12, char: c, height: 2
i: 12, j: 13, char: c, height: 2
i: 12, j: 14, char: c, height: 2
i: 12, j: 15, char: c, height: 2
i: 12, j: 16, char: c, height: 2
i: 12, j: 17, char: c, height: 2
i: 12, j: 18, char: a, height: 0
i: 12, j: 19, char: a, height: 0
i: 12, j: 20, char: a, height: 0
i: 12, j: 21, char: a, height: 0
i: 12, j: 22, char: a, height: 0
i: 12, j: 23, char: a, height: 0
i: 12, j: 24, char: c, height: 2
i: 12, j: 25, char: c, height: 2
i: 12, j: 26, char: c, height: 2
i: 12, j: 27, char: c, height: 2
i: 12, j: 28, char: c, height: 2
i: 12, j: 29, char: c, height: 2
i: 12, j: 30, char: c, height: 2
i: 12, j: 31, char: c, height: 2
i: 12, j: 32, char: c, height: 2
i: 12, j: 33, char: c, height: 2
i: 12, j: 34, char: c, height: 2
i: 12, j: 35, char: c, height: 2
i: 12, j: 36, char: c, height: 2
i: 12, j: 37, char: c, height: 2
i: 12, j: 38, char: c, height: 2
i: 12, j: 39, char: a, height: 0
i: 12, j: 40, char: a, height: 0
i: 12, j: 41, char: a, height: 0
i: 12, j: 42, char: a, height: 0
i: 12, j: 43, char: a, height: 0
i: 12, j: 44, char: a, height: 0
i: 12, j: 45, char: a, height: 0
i: 12, j: 46, char: a, height: 0
i: 12, j: 47, char: a, height: 0
i: 12, j: 48, char: c, height: 2
i: 12, j: 49, char: c, height: 2
i: 12, j: 50, char: c, height: 2
i: 12, j: 51, char: a, height: 0
i: 12, j: 52, char: a, height: 0
i: 12, j: 53, char: a, height: 0
i: 12, j: 54, char: c, height: 2
i: 12, j: 55, char: a, height: 0
i: 12, j: 56, char: a, height: 0
i: 12, j: 57, char: a, height: 0
i: 12, j: 58, char: c, height: 2
i: 12, j: 59, char: c, height: 2
i: 12, j: 60, char: c, height: 2
i: 12, j: 61, char: c, height: 2
i: 12, j: 62, char: c, height: 2
i: 12, j: 63, char: c, height: 2
i: 12, j: 64, char: c, height: 2
i: 12, j: 65, char: c, height: 2
i: 12, j: 66, char: c, height: 2
i: 12, j: 67, char: c, height: 2
i: 12, j: 68, char: c, height: 2
i: 12, j: 69, char: c, height: 2
i: 12, j: 70, char: c, height: 2
i: 12, j: 71, char: c, height: 2
i: 12, j: 72, char: c, height: 2
i: 12, j: 73, char: c, height: 2
i: 12, j: 74, char: c, height: 2
i: 12, j: 75, char: c, height: 2
i: 12, j: 76, char: c, height: 2
i: 12, j: 77, char: c, height: 2
i: 12, j: 78, char: c, height: 2
i: 12, j: 79, char: c, height: 2
i: 12, j: 80, char: c, height: 2
i: 12, j: 81, char: a, height: 0
i: 12, j: 82, char: a, height: 0
i: 12, j: 83, char: a, height: 0
i: 12, j: 84, char: c, height: 2
i: 12, j: 85, char: c, height: 2
i: 12, j: 86, char: a, height: 0
i: 12, j: 87, char: a, height: 0
i: 12, j: 88, char: c, height: 2
i: 12, j: 89, char: c, height: 2
i: 12, j: 90, char: a, height: 0
i: 12, j: 91, char: a, height: 0
i: 12, j: 92, char: c, height: 2
i: 12, j: 93, char: c, height: 2
i: 12, j: 94, char: a, height: 0
i: 12, j: 95, char: a, height: 0
i: 12, j: 96, char: a, height: 0
i: 12, j: 97, char: a, height: 0
i: 12, j: 98, char: c, height: 2
i: 12, j: 99, char: c, height: 2
i: 12, j: 100, char: c, height: 2
i: 12, j: 101, char: c, height: 2
i: 12, j: 102, char: c, height: 2
i: 12, j: 103, char: c, height: 2
i: 12, j: 104, char: c, height: 2
i: 12, j: 105, char: c, height: 2
i: 12, j: 106, char: c, height: 2
i: 12, j: 107, char: c, height: 2
i: 12, j: 108, char: c, height: 2
i: 12, j: 109, char: c, height: 2
i: 12, j: 110, char: c, height: 2
i: 12, j: 111, char: c, height: 2
i: 12, j: 112, char: c, height: 2
i: 12, j: 113, char: c, height: 2
i: 12, j: 114, char: a, height: 0
i: 12, j: 115, char: a, height: 0
i: 12, j: 116, char: a, height: 0
i: 12, j: 117, char: a, height: 0
i: 12, j: 118, char: a, height: 0
i: 12, j: 119, char: a, height: 0
i: 12, j: 120, char: a, height: 0
i: 12, j: 121, char: c, height: 2
i: 12, j: 122, char: c, height: 2
i: 12, j: 123, char: a, height: 0
i: 12, j: 124, char: a, height: 0
i: 12, j: 125, char: a, height: 0
i: 12, j: 126, char: a, height: 0
i: 12, j: 127, char: a, height: 0
i: 12, j: 128, char: c, height: 2
i: 12, j: 129, char: c, height: 2
i: 12, j: 130, char: c, height: 2
i: 12, j: 131, char: c, height: 2
i: 12, j: 132, char: j, height: 9
i: 12, j: 133, char: j, height: 9
i: 12, j: 134, char: j, height: 9
i: 12, j: 135, char: j, height: 9
i: 12, j: 136, char: o, height: 14
i: 12, j: 137, char: o, height: 14
i: 12, j: 138, char: o, height: 14
i: 12, j: 139, char: o, height: 14
i: 12, j: 140, char: o, height: 14
i: 12, j: 141, char: o, height: 14
i: 12, j: 142, char: o, height: 14
i: 12, j: 143, char: o, height: 14
i: 12, j: 144, char: o, height: 14
i: 12, j: 145, char: p, height: 15
i: 12, j: 146, char: u, height: 20
i: 12, j: 147, char: u, height: 20
i: 12, j: 148, char: u, height: 20
i: 12, j: 149, char: u, height: 20
i: 12, j: 150, char: p, height: 15
i: 12, j: 151, char: p, height: 15
i: 12, j: 152, char: p, height: 15
i: 12, j: 153, char: l, height: 11
i: 12, j: 154, char: l, height: 11
i: 12, j: 155, char: c, height: 2
i: 12, j: 156, char: c, height: 2
i: 12, j: 157, char: c, height: 2
i: 12, j: 158, char: c, height: 2
i: 12, j: 159, char: a, height: 0
i: 12, j: 160, char: a, height: 0
i: 12, j: 161, char: a, height: 0
i: 12, j: 162, char: c, height: 2
i: 12, j: 163, char: c, height: 2
i: 12, j: 164, char: c, height: 2
i: 12, j: 165, char: c, height: 2
i: 12, j: 166, char: c, height: 2
i: 13, j: 0, char: a, height: 0
i: 13, j: 1, char: b, height: 1
i: 13, j: 2, char: c, height: 2
i: 13, j: 3, char: c, height: 2
i: 13, j: 4, char: c, height: 2
i: 13, j: 5, char: c, height: 2
i: 13, j: 6, char: c, height: 2
i: 13, j: 7, char: c, height: 2
i: 13, j: 8, char: c, height: 2
i: 13, j: 9, char: c, height: 2
i: 13, j: 10, char: c, height: 2
i: 13, j: 11, char: c, height: 2
i: 13, j: 12, char: c, height: 2
i: 13, j: 13, char: c, height: 2
i: 13, j: 14, char: c, height: 2
i: 13, j: 15, char: c, height: 2
i: 13, j: 16, char: c, height: 2
i: 13, j: 17, char: c, height: 2
i: 13, j: 18, char: c, height: 2
i: 13, j: 19, char: c, height: 2
i: 13, j: 20, char: c, height: 2
i: 13, j: 21, char: c, height: 2
i: 13, j: 22, char: a, height: 0
i: 13, j: 23, char: a, height: 0
i: 13, j: 24, char: c, height: 2
i: 13, j: 25, char: c, height: 2
i: 13, j: 26, char: c, height: 2
i: 13, j: 27, char: c, height: 2
i: 13, j: 28, char: c, height: 2
i: 13, j: 29, char: c, height: 2
i: 13, j: 30, char: c, height: 2
i: 13, j: 31, char: c, height: 2
i: 13, j: 32, char: c, height: 2
i: 13, j: 33, char: c, height: 2
i: 13, j: 34, char: c, height: 2
i: 13, j: 35, char: c, height: 2
i: 13, j: 36, char: c, height: 2
i: 13, j: 37, char: c, height: 2
i: 13, j: 38, char: c, height: 2
i: 13, j: 39, char: c, height: 2
i: 13, j: 40, char: a, height: 0
i: 13, j: 41, char: a, height: 0
i: 13, j: 42, char: a, height: 0
i: 13, j: 43, char: a, height: 0
i: 13, j: 44, char: a, height: 0
i: 13, j: 45, char: a, height: 0
i: 13, j: 46, char: a, height: 0
i: 13, j: 47, char: a, height: 0
i: 13, j: 48, char: c, height: 2
i: 13, j: 49, char: c, height: 2
i: 13, j: 50, char: c, height: 2
i: 13, j: 51, char: a, height: 0
i: 13, j: 52, char: a, height: 0
i: 13, j: 53, char: a, height: 0
i: 13, j: 54, char: c, height: 2
i: 13, j: 55, char: c, height: 2
i: 13, j: 56, char: a, height: 0
i: 13, j: 57, char: a, height: 0
i: 13, j: 58, char: c, height: 2
i: 13, j: 59, char: c, height: 2
i: 13, j: 60, char: c, height: 2
i: 13, j: 61, char: c, height: 2
i: 13, j: 62, char: c, height: 2
